user_id,restaurant_id,interaction_type,weight
227,76,click,3
227,38,order,5
227,103,view,1
228,9,order,5
228,6,view,1
228,44,click,3
228,188,click,3
228,111,click,3
228,170,view,1
228,95,view,1
228,197,view,1
228,94,view,1
228,66,click,3
228,215,view,1
228,294,click,3
228,192,order,5
228,22,click,3
229,140,click,3
229,205,view,1
229,165,order,5
229,73,click,3
229,164,view,1
229,134,click,3
229,55,view,1
229,4,view,1
229,186,view,1
229,214,view,1
229,82,view,1
229,298,view,1
229,60,click,3
229,184,view,1
229,234,click,3
230,43,view,1
230,278,click,3
230,88,order,5
230,89,view,1
230,78,view,1
230,279,order,5
230,116,click,3
230,177,click,3
230,261,click,3
230,249,view,1
230,236,view,1
230,135,order,5
230,234,click,3
230,212,order,5
230,293,order,5
230,128,view,1
230,1,order,5
230,297,view,1
230,107,order,5
230,266,click,3
231,206,click,3
231,129,click,3
231,158,view,1
231,131,order,5
231,265,view,1
231,103,view,1
231,21,view,1
231,184,click,3
232,206,click,3
232,32,view,1
232,9,order,5
232,148,order,5
232,159,order,5
232,111,view,1
232,154,view,1
232,189,order,5
232,297,view,1
232,281,click,3
232,119,click,3
232,181,order,5
232,263,order,5
232,45,click,3
232,87,click,3
233,224,click,3
233,207,view,1
233,55,view,1
233,148,order,5
233,171,click,3
233,154,view,1
233,228,view,1
233,181,view,1
233,78,order,5
234,78,order,5
234,152,view,1
234,206,click,3
234,263,order,5
234,157,view,1
234,24,view,1
234,106,view,1
234,159,click,3
234,211,view,1
234,96,click,3
234,221,click,3
234,216,view,1
234,220,click,3
234,171,order,5
234,97,order,5
235,24,order,5
235,141,view,1
235,208,view,1
235,194,click,3
235,274,order,5
235,229,view,1
235,202,view,1
235,195,view,1
235,297,view,1
235,178,click,3
235,1,view,1
235,220,order,5
235,181,view,1
236,35,view,1
236,95,view,1
236,151,view,1
236,245,view,1
236,275,click,3
236,46,order,5
236,102,view,1
236,48,view,1
236,37,click,3
236,101,click,3
236,92,order,5
236,6,view,1
237,239,order,5
237,37,click,3
237,197,view,1
237,254,view,1
237,251,click,3
237,63,click,3
237,182,order,5
237,287,click,3
237,233,view,1
237,268,view,1
237,48,click,3
237,227,click,3
237,226,view,1
237,44,order,5
237,88,click,3
237,277,order,5
237,22,click,3
237,174,view,1
238,269,order,5
238,276,view,1
238,229,click,3
238,47,order,5
238,140,view,1
238,285,view,1
238,91,click,3
238,82,view,1
238,59,click,3
238,27,view,1
238,114,click,3
238,165,order,5
238,164,order,5
238,144,click,3
238,262,order,5
239,101,click,3
239,151,view,1
239,92,click,3
239,48,order,5
239,123,view,1
239,35,view,1
239,145,view,1
239,71,view,1
239,37,view,1
239,116,view,1
239,149,view,1
239,199,order,5
239,89,view,1
239,41,view,1
239,8,view,1
239,129,order,5
239,291,order,5
239,166,view,1
239,75,order,5
240,2,order,5
240,174,click,3
240,265,view,1
240,285,click,3
240,110,view,1
240,43,view,1
240,212,view,1
240,128,order,5
240,106,click,3
240,98,view,1
240,51,click,3
240,112,view,1
241,159,view,1
241,43,click,3
241,134,order,5
241,57,view,1
241,266,view,1
241,46,click,3
241,274,order,5
241,11,view,1
242,3,view,1
242,255,click,3
242,8,view,1
242,181,click,3
242,294,order,5
242,85,click,3
242,245,click,3
242,26,view,1
242,60,view,1
242,192,click,3
242,257,click,3
242,99,click,3
243,92,view,1
243,37,order,5
243,20,view,1
243,101,click,3
243,35,click,3
243,151,view,1
243,149,order,5
243,261,view,1
243,239,click,3
244,111,order,5
244,206,order,5
244,297,order,5
244,281,view,1
244,134,view,1
244,271,view,1
244,210,view,1
244,64,view,1
244,133,click,3
244,119,order,5
244,27,view,1
245,194,click,3
245,60,click,3
245,237,click,3
245,26,view,1
245,184,click,3
245,107,view,1
245,49,view,1
245,99,click,3
245,273,view,1
245,204,view,1
245,8,view,1
245,283,view,1
245,193,view,1
245,127,click,3
245,85,order,5
245,299,click,3
245,98,view,1
246,198,view,1
246,178,view,1
246,262,view,1
246,100,view,1
246,225,view,1
246,233,order,5
246,222,click,3
246,77,click,3
246,294,view,1
246,102,order,5
246,271,view,1
247,49,view,1
247,220,order,5
247,105,view,1
247,195,view,1
247,153,click,3
247,208,order,5
247,144,view,1
247,202,view,1
247,161,order,5
247,44,view,1
247,143,view,1
247,274,view,1
247,68,order,5
247,118,order,5
247,159,view,1
247,76,order,5
248,63,order,5
248,194,order,5
248,74,view,1
248,294,view,1
248,188,view,1
248,226,view,1
248,123,view,1
248,190,view,1
249,9,view,1
249,281,click,3
249,97,click,3
249,136,click,3
249,78,order,5
249,216,view,1
249,27,view,1
249,201,view,1
249,223,order,5
249,22,view,1
249,111,view,1
249,156,view,1
250,297,click,3
250,191,order,5
250,246,order,5
250,28,view,1
250,165,view,1
250,180,view,1
250,103,view,1
250,92,click,3
250,35,view,1
250,1,order,5
250,95,view,1
251,122,view,1
251,252,view,1
251,197,order,5
251,88,view,1
251,268,view,1
251,23,view,1
251,194,view,1
251,294,click,3
251,33,view,1
251,188,order,5
251,102,order,5
252,201,view,1
252,271,click,3
252,296,order,5
252,245,order,5
252,199,view,1
252,177,order,5
252,133,order,5
252,169,view,1
252,181,order,5
252,226,view,1
252,239,click,3
253,81,view,1
253,117,click,3
253,179,click,3
253,274,view,1
253,234,click,3
253,169,click,3
253,46,click,3
253,67,order,5
254,262,click,3
254,199,order,5
254,99,click,3
254,253,order,5
254,149,order,5
254,255,click,3
254,41,view,1
254,129,view,1
254,183,click,3
254,50,click,3
254,178,view,1
254,31,order,5
254,157,view,1
254,256,click,3
254,48,view,1
254,18,click,3
255,76,click,3
255,271,view,1
255,55,view,1
255,70,click,3
255,187,view,1
255,10,view,1
255,31,view,1
255,163,click,3
255,267,order,5
255,275,order,5
256,26,click,3
256,98,order,5
256,171,view,1
256,255,order,5
256,75,order,5
256,269,view,1
256,245,view,1
256,100,click,3
256,130,view,1
257,197,view,1
257,296,order,5
257,172,order,5
257,88,order,5
257,58,view,1
257,63,order,5
257,66,click,3
257,103,view,1
257,15,view,1
257,170,view,1
257,262,click,3
257,169,order,5
257,178,view,1
257,190,view,1
257,294,click,3
257,78,view,1
257,219,click,3
258,211,click,3
258,198,view,1
258,209,order,5
258,183,view,1
258,190,view,1
258,143,view,1
258,55,click,3
258,96,view,1
258,78,click,3
258,270,order,5
259,37,click,3
259,297,click,3
259,124,view,1
259,125,click,3
259,6,click,3
259,106,view,1
259,108,view,1
259,103,view,1
259,232,click,3
259,166,click,3
259,263,view,1
260,239,view,1
260,286,order,5
260,15,order,5
260,207,view,1
260,278,view,1
260,261,view,1
260,180,order,5
260,160,view,1
260,234,view,1
260,21,order,5
261,150,order,5
261,172,view,1
261,196,click,3
261,300,view,1
261,217,click,3
261,147,view,1
261,69,order,5
261,176,view,1
261,170,click,3
261,56,click,3
261,288,view,1
261,186,order,5
262,30,click,3
262,270,view,1
262,25,order,5
262,234,click,3
262,160,order,5
262,135,view,1
262,67,view,1
262,187,view,1
263,140,click,3
263,45,click,3
263,277,view,1
263,254,view,1
263,231,order,5
263,33,view,1
263,54,view,1
263,276,view,1
263,271,view,1
264,78,order,5
264,207,order,5
264,292,order,5
264,215,view,1
264,258,view,1
264,276,view,1
264,154,view,1
264,189,view,1
264,277,view,1
264,148,order,5
264,151,click,3
265,244,view,1
265,3,order,5
265,129,view,1
265,40,view,1
265,245,view,1
265,87,order,5
265,185,view,1
265,175,view,1
265,268,view,1
265,24,order,5
265,156,click,3
265,255,view,1
265,162,order,5
265,283,view,1
265,85,view,1
266,192,click,3
266,7,view,1
266,194,order,5
266,151,view,1
266,88,order,5
266,22,view,1
266,68,view,1
266,226,order,5
266,169,click,3
266,199,view,1
266,268,view,1
266,265,order,5
266,251,view,1
266,51,click,3
266,201,view,1
266,63,view,1
267,288,click,3
267,29,view,1
267,189,view,1
267,159,click,3
267,126,view,1
267,264,order,5
267,11,view,1
267,270,view,1
267,55,view,1
267,201,view,1
267,165,view,1
267,294,order,5
267,190,view,1
268,265,order,5
268,30,click,3
268,172,click,3
268,220,view,1
268,239,order,5
268,67,click,3
268,286,view,1
268,161,view,1
268,170,view,1
268,128,order,5
268,158,order,5
268,264,click,3
268,179,order,5
268,270,click,3
268,210,view,1
268,200,view,1
268,81,view,1
269,6,view,1
269,90,view,1
269,27,click,3
269,95,view,1
269,291,view,1
269,232,view,1
269,151,view,1
269,103,view,1
269,184,order,5
269,297,click,3
269,114,order,5
269,48,view,1
270,286,view,1
270,236,view,1
270,55,click,3
270,219,order,5
270,129,view,1
270,145,view,1
270,64,click,3
270,56,order,5
271,70,view,1
271,155,view,1
271,231,click,3
271,275,order,5
271,124,view,1
271,31,click,3
271,267,view,1
271,222,click,3
271,208,order,5
272,11,order,5
272,159,view,1
272,14,view,1
272,79,click,3
272,260,click,3
272,54,view,1
272,229,click,3
272,296,click,3
272,193,click,3
273,67,view,1
273,261,view,1
273,210,view,1
273,196,view,1
273,264,view,1
273,149,click,3
273,103,order,5
273,258,view,1
273,66,view,1
273,48,view,1
273,92,click,3
273,190,view,1
273,41,order,5
273,151,view,1
273,99,click,3
273,37,order,5
273,292,click,3
273,6,click,3
273,182,click,3
274,155,click,3
274,297,view,1
274,27,order,5
274,232,order,5
274,46,order,5
274,92,click,3
274,182,view,1
274,151,click,3
274,35,click,3
274,2,view,1
274,267,click,3
274,80,order,5
274,195,view,1
274,208,click,3
275,141,click,3
275,208,view,1
275,161,view,1
275,12,order,5
275,274,view,1
275,9,view,1
275,179,view,1
275,67,order,5
276,22,click,3
276,8,view,1
276,239,view,1
276,199,view,1
276,44,view,1
276,26,click,3
276,217,click,3
276,194,click,3
276,156,view,1
276,193,click,3
276,46,click,3
276,254,view,1
276,94,view,1
276,66,view,1
276,16,click,3
276,172,view,1
276,1,order,5
276,197,click,3
277,116,click,3
277,132,view,1
277,172,view,1
277,288,view,1
277,296,order,5
277,257,click,3
277,229,order,5
277,52,order,5
277,211,view,1
277,266,click,3
277,21,click,3
278,271,view,1
278,138,view,1
278,78,order,5
278,216,view,1
278,292,view,1
278,230,view,1
278,111,click,3
278,273,view,1
279,270,order,5
279,158,click,3
279,289,click,3
279,265,click,3
279,101,view,1
279,229,order,5
279,172,click,3
279,124,click,3
279,255,click,3
279,5,view,1
279,63,click,3
279,29,view,1
279,296,view,1
279,57,view,1
279,260,order,5
279,264,order,5
279,160,order,5
279,11,click,3
280,45,order,5
280,151,order,5
280,103,order,5
280,93,order,5
280,166,view,1
280,149,view,1
280,48,order,5
280,227,order,5
280,59,view,1
280,95,view,1
280,275,click,3
281,227,click,3
281,38,view,1
281,37,view,1
281,92,view,1
281,145,click,3
281,232,order,5
281,161,click,3
281,144,view,1
281,297,view,1
281,48,click,3
281,127,order,5
281,189,order,5
281,93,view,1
281,210,order,5
281,257,order,5
281,146,click,3
281,5,order,5
282,276,order,5
282,212,order,5
282,152,click,3
282,138,click,3
282,273,click,3
282,111,view,1
282,153,order,5
282,145,order,5
283,172,view,1
283,292,view,1
283,206,view,1
283,193,view,1
283,263,view,1
283,189,order,5
283,78,order,5
283,216,click,3
283,171,view,1
283,119,click,3
283,279,order,5
283,68,order,5
283,198,click,3
283,73,view,1
283,60,view,1
283,80,order,5
283,192,order,5
283,70,click,3
284,196,view,1
284,185,view,1
284,233,view,1
284,172,view,1
284,104,view,1
284,138,view,1
284,226,order,5
284,250,view,1
284,1,view,1
284,295,view,1
285,149,view,1
285,67,click,3
285,36,view,1
285,187,click,3
285,261,view,1
285,172,view,1
285,166,view,1
285,114,order,5
285,88,view,1
285,279,order,5
286,16,view,1
286,128,view,1
286,25,order,5
286,15,order,5
286,51,order,5
286,112,view,1
286,177,view,1
286,59,click,3
286,107,order,5
286,225,order,5
286,125,view,1
286,160,order,5
286,42,view,1
286,234,view,1
286,207,view,1
286,210,click,3
286,193,view,1
286,111,click,3
286,247,view,1
286,135,view,1
287,133,view,1
287,229,click,3
287,132,order,5
287,94,click,3
287,136,order,5
287,66,click,3
287,171,click,3
287,26,view,1
287,14,click,3
287,139,view,1
287,197,view,1
287,254,click,3
287,88,order,5
287,169,click,3
287,266,view,1
287,49,order,5
287,84,click,3
288,38,view,1
288,35,view,1
288,95,view,1
288,116,view,1
288,297,order,5
288,51,view,1
288,37,order,5
288,65,click,3
288,151,click,3
288,149,view,1
288,227,view,1
288,220,view,1
288,103,click,3
288,92,click,3
288,48,order,5
288,113,view,1
289,91,order,5
289,288,view,1
289,165,click,3
289,193,view,1
289,124,order,5
289,183,order,5
289,73,click,3
289,65,view,1
289,176,view,1
289,252,click,3
289,261,click,3
289,30,order,5
289,114,view,1
289,54,view,1
289,284,click,3
290,51,view,1
290,276,view,1
290,284,view,1
290,128,click,3
290,261,view,1
290,62,click,3
290,177,view,1
290,236,order,5
290,226,order,5
290,107,view,1
290,86,view,1
290,2,click,3
290,106,order,5
290,207,click,3
290,138,click,3
291,5,order,5
291,140,view,1
291,114,order,5
291,82,view,1
291,76,click,3
291,54,view,1
291,183,view,1
291,248,click,3
291,252,order,5
291,70,order,5
291,73,order,5
291,186,order,5
291,123,view,1
291,176,order,5
291,214,click,3
291,288,view,1
292,17,click,3
292,229,order,5
292,165,click,3
292,70,order,5
292,158,view,1
292,7,order,5
292,124,view,1
292,183,click,3
292,222,view,1
292,164,view,1
292,287,view,1
292,205,view,1
292,55,order,5
292,284,view,1
292,56,order,5
292,144,order,5
292,259,view,1
293,201,click,3
293,232,order,5
293,111,view,1
293,109,order,5
293,108,order,5
293,92,click,3
293,296,order,5
293,28,view,1
293,210,click,3
293,266,view,1
293,18,click,3
293,179,view,1
293,103,click,3
293,6,click,3
293,212,view,1
293,164,click,3
293,190,view,1
293,143,order,5
293,166,click,3
293,134,order,5
294,42,order,5
294,212,click,3
294,2,order,5
294,43,click,3
294,139,view,1
294,18,view,1
294,10,click,3
294,154,order,5
294,283,view,1
294,26,view,1
295,283,order,5
295,182,order,5
295,162,view,1
295,137,view,1
295,289,view,1
295,99,click,3
295,124,click,3
295,199,view,1
295,245,order,5
295,3,view,1
295,104,order,5
295,75,click,3
295,44,click,3
295,193,view,1
295,216,click,3
295,96,click,3
296,286,view,1
296,12,view,1
296,160,view,1
296,205,view,1
296,138,order,5
296,98,order,5
296,24,view,1
296,191,view,1
296,224,click,3
296,264,order,5
296,64,click,3
296,46,click,3
296,69,view,1
296,197,click,3
296,200,click,3
296,293,view,1
296,161,view,1
296,179,click,3
296,73,view,1
296,195,view,1
297,188,click,3
297,276,view,1
297,213,order,5
297,194,click,3
297,190,click,3
297,169,view,1
297,142,view,1
297,88,order,5
297,182,order,5
297,48,order,5
297,13,order,5
297,116,click,3
297,239,click,3
297,232,order,5
297,254,view,1
297,253,view,1
297,195,order,5
297,278,view,1
297,136,view,1
298,100,click,3
298,285,view,1
298,83,order,5
298,72,click,3
298,262,view,1
298,58,order,5
298,253,view,1
298,93,view,1
298,273,view,1
298,2,order,5
298,105,order,5
298,182,order,5
298,259,view,1
298,258,click,3
298,230,click,3
298,144,order,5
298,15,click,3
298,18,view,1
299,248,click,3
299,285,order,5
299,6,order,5
299,227,view,1
299,90,order,5
299,30,view,1
299,101,click,3
299,166,view,1
299,22,order,5
299,281,order,5
299,250,order,5
299,291,click,3
299,58,click,3
299,234,view,1
299,149,click,3
299,232,order,5
299,1,order,5
300,177,view,1
300,59,view,1
300,280,order,5
300,229,order,5
300,51,view,1
300,96,order,5
300,54,view,1
300,25,click,3
300,82,order,5
300,15,view,1
300,234,view,1
301,269,click,3
301,12,click,3
301,179,order,5
301,181,view,1
301,81,click,3
301,254,view,1
301,286,view,1
301,136,click,3
301,264,view,1
301,74,order,5
301,69,order,5
302,121,view,1
302,276,order,5
302,76,view,1
302,288,click,3
302,178,view,1
302,235,order,5
302,91,view,1
302,160,view,1
303,115,view,1
303,289,view,1
303,15,view,1
303,74,view,1
303,54,click,3
303,40,view,1
303,260,click,3
303,21,click,3
303,63,order,5
303,270,click,3
303,3,view,1
303,180,order,5
303,135,click,3
303,238,view,1
303,255,view,1
304,227,view,1
304,103,click,3
304,195,order,5
304,109,view,1
304,254,view,1
304,38,view,1
304,186,view,1
304,282,order,5
304,232,view,1
304,221,click,3
304,35,view,1
304,155,click,3
304,270,order,5
304,5,click,3
304,101,view,1
305,178,click,3
305,98,click,3
305,154,view,1
305,237,view,1
305,49,view,1
305,130,view,1
305,240,view,1
305,101,click,3
305,234,order,5
305,193,order,5
305,85,order,5
305,269,view,1
306,145,click,3
306,220,view,1
306,24,click,3
306,287,click,3
306,46,order,5
306,141,view,1
306,153,order,5
306,67,click,3
306,65,view,1
306,45,view,1
306,139,click,3
306,281,click,3
306,208,view,1
306,129,view,1
306,202,view,1
306,61,order,5
306,90,view,1
306,81,view,1
307,175,order,5
307,48,click,3
307,171,click,3
307,182,view,1
307,18,view,1
307,120,view,1
307,273,click,3
307,74,click,3
307,287,view,1
307,41,view,1
307,238,click,3
307,259,view,1
307,52,click,3
307,278,view,1
307,256,order,5
307,116,order,5
307,28,click,3
307,245,view,1
307,72,click,3
307,193,click,3
308,151,click,3
308,245,view,1
308,143,view,1
308,292,order,5
308,78,view,1
308,287,view,1
308,280,order,5
308,281,order,5
308,43,view,1
308,111,view,1
308,220,view,1
308,152,order,5
308,229,click,3
309,26,order,5
309,184,view,1
309,79,click,3
309,8,order,5
309,236,view,1
309,11,view,1
309,257,view,1
309,82,view,1
309,294,order,5
309,124,view,1
309,193,order,5
309,98,view,1
309,6,click,3
310,187,click,3
310,102,click,3
310,74,view,1
310,182,click,3
310,241,click,3
310,178,click,3
310,273,click,3
310,100,view,1
310,201,view,1
310,125,view,1
310,171,view,1
310,258,click,3
310,83,view,1
310,271,view,1
310,79,click,3
310,230,order,5
310,155,order,5
310,104,order,5
310,112,view,1
311,140,order,5
311,108,order,5
311,56,view,1
311,74,view,1
311,121,order,5
311,251,view,1
311,214,click,3
311,85,view,1
311,298,order,5
312,25,click,3
312,57,view,1
312,266,click,3
312,34,click,3
312,159,view,1
312,236,order,5
312,32,view,1
312,225,view,1
312,229,order,5
312,67,view,1
312,87,order,5
312,296,order,5
312,237,view,1
312,79,click,3
312,270,click,3
312,21,view,1
313,17,view,1
313,190,view,1
313,115,view,1
313,141,order,5
313,159,order,5
313,156,view,1
313,30,click,3
313,286,view,1
313,54,view,1
313,116,view,1
313,158,order,5
313,234,order,5
313,29,order,5
313,79,view,1
313,270,view,1
313,229,click,3
313,11,order,5
313,249,view,1
313,264,view,1
314,170,order,5
314,104,view,1
314,156,order,5
314,194,view,1
314,115,view,1
314,138,view,1
314,216,view,1
314,41,order,5
314,239,click,3
314,117,order,5
314,159,view,1
314,7,view,1
314,124,view,1
314,145,view,1
314,196,view,1
314,133,order,5
314,151,click,3
314,233,view,1
314,235,click,3
314,127,click,3
315,110,view,1
315,138,order,5
315,107,click,3
315,112,click,3
315,177,order,5
315,2,view,1
315,106,click,3
315,184,click,3
315,150,order,5
315,29,order,5
315,192,click,3
315,59,order,5
315,160,view,1
315,128,click,3
315,16,order,5
315,22,view,1
315,261,order,5
315,215,click,3
316,178,click,3
316,221,view,1
316,239,view,1
316,256,click,3
316,97,click,3
316,114,click,3
316,262,view,1
316,58,order,5
316,168,view,1
316,82,view,1
316,103,view,1
316,130,order,5
316,224,order,5
316,115,view,1
316,258,view,1
316,220,click,3
316,139,order,5
316,81,click,3
316,287,view,1
317,51,view,1
317,177,view,1
317,226,order,5
317,111,view,1
317,207,view,1
317,223,view,1
317,194,view,1
317,16,view,1
317,112,view,1
317,213,view,1
317,74,view,1
317,30,view,1
318,49,click,3
318,118,view,1
318,241,view,1
318,175,view,1
318,264,view,1
318,208,click,3
318,74,view,1
318,94,order,5
318,103,view,1
318,58,view,1
318,273,order,5
318,281,order,5
318,221,view,1
319,75,order,5
319,49,view,1
319,192,click,3
319,77,view,1
319,255,view,1
319,300,order,5
319,245,view,1
319,197,view,1
319,257,view,1
319,204,view,1
319,175,view,1
320,278,click,3
320,105,order,5
320,208,click,3
320,106,view,1
320,165,view,1
320,51,view,1
320,274,view,1
320,207,view,1
320,15,view,1
320,29,view,1
320,200,click,3
320,174,order,5
320,201,view,1
320,213,view,1
321,28,click,3
321,59,click,3
321,174,order,5
321,265,view,1
321,110,view,1
321,112,view,1
321,128,order,5
321,223,view,1
321,177,click,3
321,171,order,5
321,16,click,3
321,11,view,1
321,63,click,3
321,282,view,1
321,15,view,1
321,126,click,3
321,42,view,1
321,207,view,1
322,272,view,1
322,266,view,1
322,201,order,5
322,195,click,3
322,289,view,1
322,43,view,1
322,229,click,3
322,57,click,3
322,17,order,5
322,34,click,3
322,11,view,1
322,260,order,5
322,79,view,1
322,132,view,1
322,115,click,3
322,129,click,3
322,295,click,3
323,50,view,1
323,209,order,5
323,266,order,5
323,150,order,5
323,79,order,5
323,228,view,1
323,288,order,5
323,300,order,5
323,29,click,3
323,8,order,5
323,115,view,1
323,270,view,1
323,128,view,1
323,289,click,3
323,116,view,1
323,34,view,1
324,56,view,1
324,255,order,5
324,8,order,5
324,26,view,1
324,245,view,1
324,80,click,3
324,283,order,5
324,123,view,1
324,257,click,3
324,149,view,1
325,272,click,3
325,33,order,5
325,117,click,3
325,164,order,5
325,146,view,1
325,69,view,1
325,45,view,1
325,108,view,1
325,169,view,1
325,233,click,3
325,9,click,3
325,267,view,1
325,70,order,5
325,245,view,1
325,43,click,3
325,10,click,3
325,87,order,5
325,268,click,3
326,188,order,5
326,158,order,5
326,197,view,1
326,66,view,1
326,252,order,5
326,179,click,3
326,294,view,1
326,190,order,5
326,282,view,1
326,49,view,1
326,44,view,1
326,53,view,1
326,239,view,1
326,295,view,1
326,194,order,5
326,36,view,1
326,254,view,1
327,200,view,1
327,179,click,3
327,221,click,3
327,145,view,1
327,220,click,3
327,31,view,1
327,106,view,1
327,278,order,5
327,153,order,5
327,208,view,1
327,54,order,5
327,14,order,5
327,67,order,5
327,141,view,1
328,81,order,5
328,22,order,5
328,171,view,1
328,28,order,5
328,91,view,1
328,297,view,1
328,19,order,5
328,101,order,5
328,149,order,5
328,232,click,3
328,119,view,1
328,125,order,5
328,93,view,1
328,280,order,5
328,16,click,3
329,78,click,3
329,171,view,1
329,292,view,1
329,281,click,3
329,209,click,3
329,242,order,5
329,178,view,1
329,9,click,3
329,66,order,5
329,228,view,1
329,224,view,1
329,121,view,1
330,49,order,5
330,164,view,1
330,91,click,3
330,298,view,1
330,47,order,5
330,277,order,5
330,188,view,1
330,267,view,1
330,26,click,3
330,73,view,1
330,219,view,1
330,183,click,3
330,54,view,1
330,205,click,3
330,196,order,5
331,62,view,1
331,70,click,3
331,109,view,1
331,30,click,3
331,185,view,1
331,5,order,5
331,27,order,5
331,290,click,3
331,261,click,3
331,115,view,1
331,267,click,3
331,65,click,3
331,133,view,1
331,266,view,1
331,114,view,1
331,76,click,3
331,187,order,5
331,203,view,1
331,243,view,1
332,186,view,1
332,165,click,3
332,206,view,1
332,114,click,3
332,170,click,3
332,27,view,1
332,275,view,1
332,179,view,1
332,176,click,3
332,267,order,5
332,31,click,3
332,163,order,5
332,102,view,1
332,69,order,5
332,252,view,1
332,222,click,3
332,219,view,1
333,56,click,3
333,170,view,1
333,138,view,1
333,292,click,3
333,7,view,1
333,246,click,3
333,186,view,1
333,250,view,1
333,283,click,3
333,233,order,5
333,104,view,1
333,1,click,3
333,3,click,3
333,187,click,3
333,264,order,5
333,133,order,5
333,300,view,1
333,277,view,1
333,280,click,3
333,55,view,1
334,65,view,1
334,270,order,5
334,54,view,1
334,277,view,1
334,276,order,5
334,183,click,3
334,83,view,1
334,195,view,1
334,31,order,5
334,45,view,1
334,70,view,1
334,274,click,3
334,252,view,1
334,186,order,5
334,114,click,3
335,110,view,1
335,171,view,1
335,16,order,5
335,105,click,3
335,19,view,1
335,13,view,1
335,163,order,5
335,86,click,3
335,262,view,1
335,26,view,1
335,210,click,3
335,236,order,5
335,185,order,5
335,71,click,3
335,21,view,1
335,14,view,1
335,43,view,1
336,276,click,3
336,264,view,1
336,279,order,5
336,3,click,3
336,296,view,1
336,161,click,3
336,12,view,1
336,200,order,5
336,24,click,3
336,98,click,3
336,125,view,1
336,274,order,5
336,208,order,5
336,293,click,3
336,61,click,3
336,119,view,1
336,265,order,5
336,29,order,5
336,294,click,3
337,19,order,5
337,228,order,5
337,15,order,5
337,112,order,5
337,125,click,3
337,151,click,3
337,286,click,3
337,108,view,1
337,217,order,5
337,227,click,3
338,241,view,1
338,187,order,5
338,27,view,1
338,100,order,5
338,68,order,5
338,83,click,3
338,178,order,5
338,58,view,1
338,108,view,1
338,292,view,1
338,74,view,1
338,269,order,5
338,256,view,1
338,221,view,1
338,202,view,1
338,141,click,3
338,232,click,3
339,178,view,1
339,138,view,1
339,170,view,1
339,159,order,5
339,172,click,3
339,233,view,1
339,161,click,3
339,300,view,1
339,88,view,1
339,245,view,1
340,33,view,1
340,133,order,5
340,212,order,5
340,189,click,3
340,250,click,3
340,90,view,1
340,272,view,1
340,54,click,3
340,279,view,1
340,7,order,5
340,195,click,3
340,138,click,3
340,106,order,5
340,87,order,5
340,1,click,3
340,63,view,1
340,207,click,3
341,182,view,1
341,97,order,5
341,128,order,5
341,78,view,1
341,154,click,3
341,116,order,5
341,32,view,1
341,174,view,1
341,271,view,1
342,178,click,3
342,43,view,1
342,128,order,5
342,239,view,1
342,44,click,3
342,94,click,3
342,58,view,1
342,169,view,1
342,294,click,3
342,77,order,5
342,55,click,3
342,68,view,1
342,31,view,1
342,106,view,1
342,65,view,1
342,3,order,5
342,160,order,5
342,87,view,1
342,254,order,5
343,68,view,1
343,240,click,3
343,110,order,5
343,53,view,1
343,268,view,1
343,254,view,1
343,154,click,3
343,226,view,1
343,83,order,5
343,94,view,1
343,229,order,5
343,16,view,1
344,149,view,1
344,95,view,1
344,90,view,1
344,28,view,1
344,209,view,1
344,48,click,3
344,37,view,1
344,101,order,5
344,201,view,1
344,64,view,1
345,149,view,1
345,48,view,1
345,21,view,1
345,258,order,5
345,38,view,1
345,151,click,3
345,160,click,3
345,232,click,3
345,92,view,1
345,54,click,3
345,19,view,1
345,208,view,1
345,270,view,1
346,111,view,1
346,201,order,5
346,190,click,3
346,184,view,1
346,126,view,1
346,68,click,3
346,26,view,1
346,297,click,3
346,94,order,5
346,138,view,1
346,158,order,5
346,77,view,1
346,194,order,5
346,275,click,3
347,233,click,3
347,69,click,3
347,127,view,1
347,273,click,3
347,193,click,3
347,150,view,1
347,165,view,1
347,224,order,5
347,172,order,5
348,221,view,1
348,218,click,3
348,108,order,5
348,187,click,3
348,226,view,1
348,219,view,1
348,146,order,5
348,240,view,1
348,287,order,5
348,195,click,3
348,200,order,5
348,58,click,3
348,178,order,5
348,120,click,3
348,206,view,1
348,43,click,3
349,58,view,1
349,208,order,5
349,73,order,5
349,18,view,1
349,114,order,5
349,43,view,1
349,23,view,1
349,194,view,1
349,178,order,5
349,221,click,3
349,25,order,5
349,74,click,3
349,251,click,3
349,107,order,5
349,134,view,1
349,100,order,5
349,237,click,3
350,49,view,1
350,204,view,1
350,140,view,1
350,30,view,1
350,99,view,1
350,188,view,1
350,156,order,5
350,3,click,3
350,240,view,1
350,84,view,1
350,179,click,3
350,193,order,5
350,51,view,1
350,169,order,5
350,22,view,1
350,190,view,1
350,255,order,5
350,8,order,5
350,271,view,1
351,177,order,5
351,82,click,3
351,55,view,1
351,242,order,5
351,163,order,5
351,205,click,3
351,127,click,3
351,15,view,1
352,271,order,5
352,263,view,1
352,58,view,1
352,298,view,1
352,16,view,1
352,97,view,1
352,152,view,1
352,32,view,1
352,18,view,1
352,29,order,5
352,240,order,5
352,148,click,3
352,228,view,1
353,184,order,5
353,97,view,1
353,206,view,1
353,119,view,1
353,155,view,1
353,281,order,5
353,275,view,1
353,143,order,5
